x,y
25.821917497690304,85.5252681956146
14.16644775485848,50.53984143567153
4.22772674924288,20.731427489252958
1.7425083650459838,13.323862708062384
4.836638617620133,22.50263296159471
17.772437065861276,61.173724982465885
5.597101766581075,24.808623392328343
28.184968246925674,92.5792734619262
12.311487691068892,44.984961801104724
20.164066422176358,68.52029845330257
7.12912631977199,29.49275916451946
18.969174917807383,64.86899339373598
24.251920443493834,80.88630921119693
5.595555311995627,24.662092058115682
17.726788295647253,61.32449221584837
16.18026725746952,56.41602345421207
3.587827378149051,18.737016451123356
20.728132143073978,70.13509633575605
14.855307303338105,52.77813752971557
15.889517350680194,55.56611328790715
0.49763486783568456,9.522211850836921
9.926940745579476,37.8487820116319
6.370173320348284,27.11634083288945
27.89092957027719,91.61641625555117
28.466566117599996,93.34900403526288
10.99085529881075,40.99121132790919
24.243611386932507,80.81218512439757
5.115723710618746,23.2624917600494
28.287291117375574,92.8863700092376
8.428035290621423,33.34924499699485
3.2367428097991335,17.737897509330402
21.205720315428515,71.70212115598764
14.917455176771563,52.85561205636981
4.679835610086079,22.110906879667446
1.5443625374996806,12.55101938066387
28.96896099223678,94.7620745425606
24.110162306973432,80.44036460611902
1.0316556334565519,10.97583655064939
3.595961020010484,19.059899976690414
17.936999364332554,61.92731446821316
0.7625738023228557,10.474298858083042
4.346846162736693,21.018192209677494
21.242177333881365,71.76223355024061
21.846490458355788,73.57020132715502
15.681984881459822,55.04000210877329
21.778670366107182,73.42597108586487
1.3935123815999317,12.296396702700537
8.545214831324028,33.60411756950805
16.073240522242756,56.19446475158895
21.87021504122962,73.69193133557276
24.86212527455788,82.61879245892248
0.16566351370807197,8.428988068966367
29.56951362331802,96.73963162651387
23.138110400578373,77.426063940066
9.351332282682328,36.12262286708444
18.22634555704315,62.72524701855578
8.736874205941257,34.13334009637001
5.961470446025173,25.796025594455404
24.463842853645026,81.39362894509836
3.6611470453433648,19.046007870806594
5.545633665765811,24.658310371710453
15.602040635334324,54.71342885884516
23.253984700833435,77.70279696361673
23.396266375728715,78.24350886530314
3.4760717857538914,18.573568764977406
3.3015577358303028,17.98739153239451
27.279612062363462,89.75628646741113
21.88818535014192,73.72751893461812
10.476287238379827,39.3637016803789
5.502135295603015,24.59204576624139
25.05907486767714,83.1869241995307
6.663234314121907,27.875405912582657
12.958350559263472,46.82755714667432
23.167343078899723,77.62979572627802
5.879485872574356,25.67698935569595
20.526990795364707,69.56016016105839
0.6175348288740734,9.781169344819583
15.36279174897843,54.01760830037341
7.25556872701355,29.672923677049138
19.355183712283495,65.87034235689823
26.916472738599804,88.75699867161879
26.8827389977048,88.6469923158297
27.656227050693506,90.93654256791523
6.8380548762582505,28.570243081411576
10.231990531507755,38.70052877851364
4.680559213273096,22.08900140227664
1.1066084206359839,11.385480622771334
15.742692948967136,54.9039521128945
12.52233009446337,45.65356580280712
10.753971856328178,40.325307471216334
26.776769954699333,88.39272184580321
27.012541714899914,88.96990897354854
11.660318690684461,42.96948242790669
1.2232542466429175,11.57229457290602
1.906750508580709,13.761529618435778
8.140470953216877,32.53496942366869
25.985284373248057,86.16509184731272
19.092312337913413,65.15315546385756
2.30939729486379,14.852818268155621
9.540104249155917,36.573119560888806
26.616382277289794,87.92831310126567
19.79952138102537,67.38338563357256
24.973279224012654,82.90682336660119
27.247976578999612,89.72922399884862
8.692543587413041,34.15352768428845
7.261658145345012,29.8364779627559
15.563718652300983,54.76861936224588
6.863944964748674,28.70014001856355
29.09729556485983,95.22004227245425
7.7633994480005075,31.34728739507084
6.794873255938139,28.420398503849245
11.602060389016122,42.726929093205094
2.930163420191516,16.824605458056215
7.738248831454668,31.600019643429476
24.223204654921876,80.75215559966443
28.521429192297486,93.51718374633062
19.002112695312704,65.07255115339022
5.230992870149743,23.541493887980643
23.555278841790408,78.64561726012784
28.873418848263338,94.64346153852577
0.2085639159357211,8.648917117523263
7.186856720009173,29.422803223231806
22.666534156291462,75.94358436485469
19.00589132282684,65.17627565009506
22.848588459861528,76.60680240612793
15.257120734941083,53.72293879753662
14.813867890931721,52.533389867500645
16.65602434798387,57.92406859528191
11.236203565420874,41.79385402974225
9.696087960622657,37.09469188377752
17.959754525911098,61.880286883835254
29.60660809801552,96.96735991574151
2.793083034176976,16.371538931589516
28.101899662102035,92.22347694674947
9.4306794322898,36.13076670975043
15.427033152408349,54.32548140003967
1.9515477895583855,13.936849384674604
12.81323365878769,46.319671335657496
26.913307798577314,88.65019795858336
15.080370696865845,53.08917509400214
